,Unnamed: 0,sample_longitude,sample_latitude,row_idx,status,radius,latitude,longitude,panorama_id,uuid
22579,22579,16.53551521143467,46.34974870988428,22579.0,OK,,46.3496771522595,16.53521522027059,UyNiT99ET1mtk6ma9NO1wg,15092a64-f5ba-4f6e-9a5e-1f16ddfddde9
22584,22584,14.745722404727587,45.35274151746989,22584.0,OK,,45.35021078932043,14.74663986704102,kK8-C1W47eB1aS6TGvg3Kg,5bfa9077-8126-498e-8902-f347b27a4dd9
22585,22585,16.66547977759785,46.13135018716591,22585.0,OK,,46.13057347942534,16.6564642051398,-RZjpHmFGLYFuy1s-nfyDA,0638b61a-2014-4115-8084-095f86321dc5
22586,22586,15.728882363585043,45.33711078154721,22586.0,OK,,45.33862170489817,15.72846787902307,S2dS9Q2DlNJhvHbeVwDHGQ,18c01889-f977-42ad-a077-bd23d8a7bcb1
22587,22587,13.778602863960266,45.10467900467016,22587.0,OK,,45.10842793865351,13.77912670319628,C8BqUIR1xQpWzix2cwJZOw,3dac75e4-84fd-447e-bfa7-07db69b73d97
22588,22588,13.815032263750588,44.863941242236784,22588.0,OK,,44.86366612635508,13.81499043034907,NtAvK3mZJTAGQpTr5KkIkg,9d07d1c9-4d9b-482f-b707-0f0eace72e8c
22589,22589,16.832287942643728,45.53712360859792,22589.0,OK,,45.53495725013845,16.83718333888825,JsfLJ93oaBXNGZ25x6PBxQ,93590b28-d2f8-407c-b122-79a9c7fab2d3
22591,22591,14.014688997701844,44.93012320725767,22591.0,OK,,44.92881482615855,14.00273270291626,LzjZ4df_69KTbcPRTRZFTQ,60ae5fd0-d423-4292-ac93-9f06a341f44a
22593,22593,17.0271239545064,45.368168027500175,22593.0,OK,,45.37177311292772,17.02375418645985,Z8Uu-6Ua9L3yXhmpDNy5yA,0cf36e21-be44-44b5-a641-976113502451
22597,22597,16.38011647992917,45.081738777071,22597.0,OK,,45.08176341015339,16.38300141373793,PuDQd73dkgrkI_Xyis2XQA,2a2a1da5-3448-4772-84a6-5bd2a7dccfa2
22598,22598,17.056565555131222,46.1322117037993,22598.0,OK,,46.12725521223167,17.05553544348038,JhpzHmp8mw21Vmstl-fJmw,cd5b717a-d83b-44bf-929e-28bcbca3ad5b
22600,22600,15.819733832065154,46.1548206385126,22600.0,OK,,46.15264667965874,15.82412189616077,FXjaeTHmqaIsO1-B9CQxBw,510474b2-6034-4c5d-b523-98d1ba44e298
22601,22601,18.893543837136345,45.42093155655415,22601.0,OK,,45.4213237523549,18.8946762375773,0RJDjpYigflxhk0w48KCbQ,b4813491-d5ab-49d0-8146-c18d5526d310
22604,22604,15.070350895419354,45.35435792769756,22604.0,OK,,45.35820802266503,15.07007150828873,ijsP-qQa1QjW3oqJ0D0Ovw,9fddaab2-cbdd-4ae5-886d-58a2d3881cc3
22606,22606,15.249350418932323,44.12240332041426,22606.0,OK,,44.12243353459368,15.24936829365491,CKQwumEsy7xuKi9qQh4xBw,e4fbdd78-ac5c-40c1-92b8-7f4c610e82cd
22612,22612,16.123580690341218,46.34084506827091,22612.0,OK,,46.34022758917372,16.12385175385363,AM-hQiI95uXuVnAUSbkZ_w,4733b5c6-8af2-43d9-9ac0-56682c04addb
22614,22614,18.578865357479177,45.31065414850845,22614.0,OK,,45.31693900667284,18.57171402075432,bd0cwoQf03XXqHjNgQpFYw,f45a2d6a-d08f-4cb4-ad0b-c4b7bd778a42
22616,22616,16.010804016070693,43.78642687463164,22616.0,OK,,43.787689066208,16.0137723651132,0ayYnSz5EpVxWRXzB2j50w,79069896-91c9-4bec-ba4b-de3f11b8363d
22619,22619,13.607880972749664,45.397562884269696,22619.0,OK,,45.39672058168572,13.60958739042968,WvTB0_m_uNVEmkDeIBo5OQ,dcefb921-9ca4-4336-af20-34b7d409e7e0
22621,22621,14.639714271970984,45.58922652085723,22621.0,OK,,45.58381937694387,14.63732352721846,mPFMdVks5_USUYCrL9R6CA,a92781b5-d839-4f11-905d-8dfffb7db71f
22622,22622,14.61138858987184,45.235267525544906,22622.0,OK,,45.23126802325032,14.61232378023851,BLd52sZyhFOtArARf3kGZw,6a8d9412-e610-4162-8145-9171cd08da05
22623,22623,18.411457048845143,45.18291008890233,22623.0,OK,,45.18318272616097,18.40878876025407,1D5VMFs3rrS9CuUCad2QLQ,e1fff16f-8027-412f-8ade-e08fcafb6760
22624,22624,15.512529016340366,44.02354734167959,22624.0,OK,,44.02185195067054,15.50955003522979,ZiAiLj58aTpDoERimfwj9A,7ce7d0ec-b7dd-4f25-b2a1-3a2e561b7953
22625,22625,13.844946225599012,44.997330622179504,22625.0,OK,,44.99598729366089,13.84003106530639,tFqrEeqseGj-20gbC7HfyQ,f8b87210-4367-4d88-8b64-cffdc896418e
22627,22627,17.640965419763624,45.623122933758296,22627.0,OK,,45.62125069298077,17.64096685805329,ausQapNSCg2HrprV9Qp4MA,df864b9d-8861-4764-a287-6dab020c5860
22628,22628,17.643461320343008,45.466575352234365,22628.0,OK,,45.46925848294449,17.6505832561787,oYhq9EMswtVuFNn4oJzx0Q,a6aea374-efae-42ba-b295-eccfe38ada7c
22629,22629,17.392518809850113,45.834690467481856,22629.0,OK,,45.83461858599114,17.39254721650326,M8szeuzCksU6V2ni7of-eQ,d04e066a-7c1e-4d5a-985a-916c70d6fd82
22630,22630,15.62058153307068,45.35953498862859,22630.0,OK,,45.35677627124208,15.6096396538945,-DN17sCQIffujrWd0vxmjw,053c5394-ea7a-40e3-8242-cef2277f694f
22631,22631,17.707571092572593,42.85185904366286,22631.0,OK,,42.85535119789797,17.71161333533295,FXi122Upji9WCQyeN4jc4w,a56ce31f-0f00-4878-bf39-bc615dc3bbcb
22632,22632,15.23694036016306,45.35754324801461,22632.0,OK,,45.36157031367279,15.24537318643027,Y8fGAAm7eNqtePnslaB4dw,2dfa51a5-61c3-4e59-82b8-073fe7071217
22634,22634,15.717524397678792,44.932254455458136,22634.0,OK,,44.9403939228889,15.71712690202288,ovqIyWlbGiST80OrB0HEHA,8c64411b-7f42-4466-b7ca-2d55afc6a647
22635,22635,15.81785348328378,45.35524239679739,22635.0,OK,,45.35317199991334,15.81525514979528,Ss4jmJeTWxmnB3vvdIRBsg,bcc06fe0-987f-4bd6-b9b1-e9ea2428ac65
22637,22637,15.38424479170025,44.54270012321733,22637.0,OK,,44.54341829290855,15.38383943044035,PI8MiBJNjmkgMQsxtKp3aQ,678a98cf-bf65-460f-9896-f3534f07b084
22638,22638,15.34690171414712,45.33710788190768,22638.0,OK,,45.34194427328153,15.34647636804505,DsV-60iueycYj1yDEvunGw,d8c39a74-8386-4a29-9163-7965d4ba5a1b
22640,22640,17.279504366336084,43.29447213813483,22640.0,OK,,43.29062151972011,17.2757136349705,8AAe6NDrNFhY7RKamPvumw,5c648c32-8dba-40ae-aa0f-bf37093d9ccd
22641,22641,17.485363958298063,45.93157872747996,22641.0,OK,,45.92957457442444,17.48869848937231,D_evu0Bu3Duwfo17TLta9g,74e2862a-d0d7-4bf1-8240-5be5b06c49ce
22642,22642,16.864633343795525,45.73361620087741,22642.0,OK,,45.73381704007448,16.86323120843798,uFshWzH4-mpYpkaXtLDB-g,0c57455c-3502-4152-9b98-038c034c3479
22643,22643,16.22019722116894,46.28207485265114,22643.0,OK,,46.28268861435484,16.22013028888659,1I0X-QQ3gaBLTgZS2Gdcqg,1d546f85-03e2-43f4-bfbb-87e4d8a226e8
22644,22644,14.90712669437846,45.10834310603331,22644.0,OK,,45.10346182433022,14.90805763348629,Ixmgb9rUhW5q66-i7vntQg,8716815d-95b0-4270-8957-7a342c0a36de
22645,22645,16.835347936394815,43.49692347639648,22645.0,OK,,43.49807997142506,16.82956102181885,ffQB4-f5x2jqFChOfv-Mug,83d9061e-06ea-4548-8642-ef6976c7695f
22647,22647,16.071451052724896,44.26997291235617,22647.0,OK,,44.27248801557008,16.06536168906521,VOG2DVkLH1h3LbtDe1zfzQ,14b00d0f-5cf4-467f-905e-b386414b8f20
22650,22650,13.817237657257266,45.40491847285516,22650.0,OK,,45.41029546414397,13.81540486748956,Ri-e4b_BttwD9P6VktSsCQ,45325710-b17d-408a-8914-6195ea2f36da
22651,22651,15.03271949519843,45.37060127177271,22651.0,OK,,45.37044740939808,15.02790311035451,nBjJxaIUxRD80FxXCUE6UQ,7b630c33-0a9d-4705-b056-47177811e1f5
22652,22652,17.842405513988002,42.849587683594,22652.0,OK,,42.84768208537646,17.83925611664804,Q49Xh-tbgla1ksvun01nNA,26f71a33-8b91-42a1-802b-f0a701a55f27
22654,22654,17.037803357746554,45.9342006566172,22654.0,OK,,45.92754761833644,17.03994277502872,ARHkqEowTDiykqkNemePCw,f260a873-5eb2-4257-a520-100c7fa20fca
22657,22657,14.94077366715335,44.69545733271729,22657.0,OK,,44.69540462023258,14.93945790643168,v2gbLxDB108aXDagggOcsg,a9510a5a-485e-456e-85bb-d3da2618dc32
22659,22659,16.602329201883204,45.62723928186952,22659.0,OK,,45.62720912746202,16.59924659105041,AVXyfJKdLaiJIyVGJuo7og,594e67df-2d15-42e8-87bd-2164fa5a94a2
22661,22661,13.990173726818362,45.201995960868985,22661.0,OK,,45.20299989089872,13.98837751815858,CfM7MsP353e9LVUnqGbT4Q,da63c14a-1abe-4c53-bd2f-7743745fce9e
22662,22662,18.25867324314205,42.55552263520221,22662.0,OK,,42.55909151652622,18.26040821115344,rl8WsatBnQgf-C_HIwfmQQ,bfe12650-29a5-411b-a37e-db7c6379d7f7
22665,22665,16.637618632198365,45.829597861054864,22665.0,OK,,45.82799765136375,16.64056596005711,fe6Kv-ANhFLYpAX4_lwqzQ,766822fa-d09e-497a-9699-f0c9d819b280
22666,22666,14.988605694332191,45.38075749208145,22666.0,OK,,45.37783521506239,14.98969492794386,QUfTNmc5JNEyq2oKnGSxjQ,12bc0e28-a862-435e-a0a2-f3ff2fa245bc
22667,22667,17.1082504654255,45.92863920918278,22667.0,OK,,45.93094765366244,17.10952943456968,3udIJ1-DlPgtC0f1U2H_AA,86a363d6-827a-4af5-86d2-a21755a1c2ed
22669,22669,16.43627880932172,45.51632081552218,22669.0,OK,,45.51877459025504,16.42838751664408,UX_aM4EhO9104_SQzeY-JQ,290aa11f-deca-4a62-8cbe-f206815c15b4
22672,22672,14.672881425655309,45.324132452503086,22672.0,OK,,45.31933489256269,14.67112975657419,yKcNahuMJ6euvtKc6oOjlw,0728c2ef-bb59-4c6b-8840-f6aa9b483f8d
22673,22673,16.23175230631298,43.61263559669281,22673.0,OK,,43.61303003730848,16.23118519222925,DBBB6gSwcb8ufRshTv3ekA,0d943b52-efd9-402b-bf80-28b903ad1816
22674,22674,16.61012667677282,43.45784208997401,22674.0,OK,,43.45782349717126,16.6100858592344,RngKnNividmh7v0YW4y4qQ,390085f0-d774-4bed-9fa9-10fa2f3f82ce
22675,22675,18.78646350955365,45.0577472813729,22675.0,OK,,45.06382129689907,18.77900975450371,Y_nVcZqZP0HmpqEE_viIHQ,afb956f4-3e24-4286-abe8-c260af9ba737
22678,22678,15.071883966476369,44.67194104416655,22678.0,OK,,44.68021979914796,15.07333185798715,4bxWSyhvQ89niXbBPMv1Mw,ecffccb7-b016-4dc8-a9ae-baed04400e71
22680,22680,15.964047512745664,45.90769413163576,22680.0,OK,,45.90676877391222,15.96485927168313,gSu2Juu_XownxUwDRMFyyw,b528dafa-f962-4d0b-8f6c-03719f261ae1
22681,22681,15.826585287303368,44.07654084515419,22681.0,OK,,44.07959523537239,15.83064761832099,XNANeBlew9sqbVKIg4RFnQ,f86a3505-6f7f-4fa2-8c1a-f75ec6dc25bb
22682,22682,17.559458245401906,45.68551751697469,22682.0,OK,,45.69259705040897,17.55821116705117,Tr3PK0fW1Q2MZVg2tO3G3A,a2052cf8-4898-437a-8045-92505332dfd0
22684,22684,15.5540694968634,43.953980933939725,22684.0,OK,,43.95425756096857,15.55368142479945,NOEnuENUQOnTQBbyKGvU9g,8ba308e2-3373-4d7b-9dad-dea122e04d2f
22685,22685,17.24350253541674,43.29806396812582,22685.0,OK,,43.30424139002098,17.2420428665918,FQGD3hUBgIXIe6M9XjBuKA,fa811ba0-ad03-4bdc-b7e4-430f38ca0877
22686,22686,16.263952410877213,45.889380575020894,22686.0,OK,,45.88928963758925,16.26379979896172,xot5S8yCKsX4FIQY1JNBQw,a2d3a770-0319-47c7-bcb8-67bb4d526d8d
22690,22690,16.391600691932616,43.99891631757195,22690.0,OK,,43.99632770776812,16.39972256505148,ej4AzkEIEZktswt7LwAKag,6a14fa7e-1245-4d1c-b66d-b99e84a74f27
22691,22691,16.266606189941694,45.12518753307281,22691.0,OK,,45.12520545393214,16.26598699851978,l4n_oMltFqARo7BP3DPS_w,8cf55d1f-621f-4b3b-b840-763c15a8e3ac
22694,22694,17.87197464011922,45.24633282782935,22694.0,OK,,45.24647051656549,17.87226709018969,y3IoOdly3TDGW9RxNfJ7Mw,2cd9a845-9658-4ee9-916f-ebe56198ce1c
22695,22695,16.970515973744188,45.4983656074776,22695.0,OK,,45.49825146232271,16.97044334679978,hIuIlx_ToyQBYNolsrJEVw,413481b2-ff6a-45d4-8f9e-e8de3c891cee
22696,22696,14.967858556545115,45.17193405259282,22696.0,OK,,45.17190546832965,14.96971805525925,3mK0b-HAePJqOc0CabzJwQ,2095d80b-ab5f-45f3-bf3b-f97dc7e2f675
22697,22697,17.151891026384295,46.048743708686175,22697.0,OK,,46.04925056037631,17.15155574327752,P6aNcQML1PA0uR0hcCvJWQ,04effb3b-b90e-43ef-afa5-5d3bc7f8e67c
22698,22698,17.216134624400276,45.27576626185309,22698.0,OK,,45.275921740347,17.20700368819326,spt_9GFNUxWk5ljzoNjiQg,e1e546d7-de82-4e4b-a996-b64b23ccce27
22700,22700,16.812008726382807,45.44052719006393,22700.0,OK,,45.44455902930002,16.81563992468473,YobzcxfmZd8v_-YBhoeWLg,db8c6f33-f0d5-4b10-94a5-8157c2648529
22705,22705,16.555783009608305,45.560971086911096,22705.0,OK,,45.56480987585427,16.56050482586632,hoF8wcDdQcZ9MJqYyyi0uw,a475fa21-24ec-4401-926e-5b52742e4971
22706,22706,17.2669016401058,46.00681683526953,22706.0,OK,,46.01060659126495,17.25634002132597,VvMwPK4D11L32Z_PDgG7kA,8c8262b4-63dd-4b2c-9c5b-51dd6f79e0eb
22707,22707,16.43215968558029,44.01918075413627,22707.0,OK,,44.01973272305241,16.43068497982546,f8GpCWywiAjBZLK63MuiRg,641a3dd0-d3ea-4962-acff-fc60c520b406
22710,22710,17.91140271439235,42.795186354512914,22710.0,OK,,42.78825315585271,17.90415066893881,ZBAkuFchqn02XZ7YqBbW0g,a9a36626-a007-465a-bcd2-55b3c508ee56
22711,22711,16.076705686514416,46.04197196362871,22711.0,OK,,46.04146416082123,16.08225920906988,UaxGIg8-T__0pbBNmiqHCQ,486499ba-782a-4a2f-bf7f-1c91b7220215
22712,22712,15.419339141398847,44.03795900028805,22712.0,OK,,44.03887798464718,15.41773403568081,JYSEgV6UbQ8-DS1jZzJk0A,039afe66-9049-4152-8665-c3641fb687a4
22715,22715,15.12580266802436,44.50697147873634,22715.0,OK,,44.51016308122083,15.12288125259916,PwRsSh9iNyE4jFMnxssSFg,54b6d657-f039-4c17-a657-c0195f4a85ba
22716,22716,17.003992487073514,45.39274390882521,22716.0,OK,,45.39060042704225,17.00067709700209,nbDn0JWEm-dkr-N_rAlQIQ,38a166ff-c08f-497b-bc32-5f577195e175
22717,22717,16.721378913159498,43.62159923933595,22717.0,OK,,43.62039524320786,16.72055373443875,kYyY2cbtfxNEF6sgejrSfA,001083e8-087d-4b36-83eb-5b100ab1e30e
22720,22720,16.03320541951716,46.20698095292509,22720.0,OK,,46.20695370279407,16.03321544888137,OjpEdhF5VcfLwp-0eU1LyA,ffe1e1ca-dafa-4d09-8d6c-04bba191beee
22723,22723,15.37816641815056,44.264724258375495,22723.0,OK,,44.25619252110309,15.37498140300943,Wy-GIVwrlLOjjgDuWxpWwQ,60d631dd-c9f3-43fd-9aff-12d68e7626bf
22727,22727,16.162451637583924,43.87326561059619,22727.0,OK,,43.87428905360234,16.16476162854205,fLHaP_2__0muo1BgfFGuMw,c21af93f-c937-48f2-a941-61c79af119ac
22728,22728,16.121243248656533,46.21764632267076,22728.0,OK,,46.21795693057615,16.12024245441503,uJPvU1J78QL5n5S9TpB3LQ,9e70e0b8-25f8-4f5b-94f7-af23508b5fbb
22729,22729,15.90459753048467,46.061051004541525,22729.0,OK,,46.06252861872768,15.90774264904094,U1SeO1bntmzbXebLfaZKxg,d6f8d93a-355f-495a-bd8f-122ba304a170
22730,22730,15.995701204218728,45.45325292661776,22730.0,OK,,45.45337015783657,15.99587132290887,3oC9wqB6DKMXpELAtbNm5w,3f3a9f99-1f63-4a8b-867f-32c63b560367
22731,22731,14.68460227563177,45.4722382146075,22731.0,OK,,45.47185276409331,14.67945524213301,VNMfp_VWWL3qTlMtqd-EPg,f7e65ebc-4576-407a-a750-8f08ac837a52
22732,22732,17.597717379482475,45.85554993146761,22732.0,OK,,45.85628859954114,17.59769953286724,hb5n_t5gtO1G26C6p44HHw,0fc05f6b-741d-4433-8505-032791c75664
22735,22735,16.677114951136392,43.653474619737786,22735.0,OK,,43.64930956918962,16.66992996002844,Xc1C-ttyQGjV-wtMwboiQA,3d1f7590-c5c3-4139-9c4b-dbb51d11554a
22736,22736,15.775338045813712,45.36099087076294,22736.0,OK,,45.35920847825101,15.77877102122808,DxHRWT4fgL9ftoDv2_wVWg,7bf9f825-1a1d-47b7-8c45-995d2fb1a82c
22737,22737,15.29013813642715,45.390972693339535,22737.0,OK,,45.39089188547541,15.28790845952683,yDAXRFwyNJb92t50hYIlxQ,7eb4ec80-c761-4344-aafa-415a225e916c
22742,22742,15.996619216778956,45.63497821325982,22742.0,OK,,45.63853167075715,16.00302822504664,H_umCE55goOJVJo-uS_jng,7fe7f99e-953e-4cfb-b6a7-c16f798eb3e0
22743,22743,16.79748010317125,45.2104653472078,22743.0,OK,,45.20882008786518,16.79674461211187,rPHZbKOMkzdJdZhaDKkJ0A,98c40036-bfa9-4f22-a899-0477ca65ccab
22744,22744,13.783526426276424,45.23914356617478,22744.0,OK,,45.23942222436682,13.78313709334696,NMYplJOpbkdcPqLJ_TRagw,3d1a7116-e248-45ad-ada8-ace857fd94c6
22749,22749,15.256107209964776,45.357685862454574,22749.0,OK,,45.35687072244336,15.24921085716459,XT_2XEmSq6ioGcAiMD2bww,29ecd58f-d41f-4ccc-b868-2955cdd52ec2
22750,22750,15.939422542043168,43.621416251257415,22750.0,OK,,43.62994289441833,15.93832969517308,s5olfCqdEXqnD-qhMWxuHA,e9c72d09-bfc2-4ee6-a9d6-0f520f694d15
22751,22751,17.022856989867655,45.69482959864576,22751.0,OK,,45.69934874552631,17.02020216005404,DgOh4-iMKYPSpZ0H8hgGEA,6750114c-c488-4141-9856-edd65a63d4f0
22756,22756,18.76638372259569,45.61025841243822,22756.0,OK,,45.6072074824332,18.76340242553331,CC75yFpPDcgs-VPIYFwnxg,161337a1-3e4e-4d0e-a4f2-86e098a2c96b
22757,22757,17.188396756416303,43.3752334882328,22757.0,OK,,43.37589439150565,17.19216800886776,IF4Pm1ug_dFto_GyJGjWjg,336263c8-5b25-4223-97fa-ae9e04477086
22758,22758,17.72940989910513,45.43032466661172,22758.0,OK,,45.42983328064489,17.72875348696858,mJnRMHml6W__YqZcakp7ZQ,17012001-26ab-4f95-958c-18681aceab77
22760,22760,16.74143070891449,46.4115452761265,22760.0,OK,,46.4140908515419,16.73906567348201,H-Op47vlt0NFfn3QMEcT5g,d4273810-6787-4c57-bd50-9b04c7253d61
22761,22761,17.619640701197152,45.21554757007327,22761.0,OK,,45.21013224256998,17.61438592001902,eCDqZjQcDQQMzrxDCtL-xQ,db98f497-21b3-4905-bb3b-2b8c78278b23
22763,22763,15.715034163806456,44.90754887281263,22763.0,OK,,44.90876440617118,15.71574614778939,cZNQETTqNRH4eX9N99ip4g,077a3a9d-6d1b-49a9-9d4b-499b7d61fa9c
22764,22764,16.259397457730977,43.72280639823561,22764.0,OK,,43.71573546314103,16.25188081438277,i_paoWAnYzkCL1ohOdz8gQ,ce17a94f-a25b-4bf8-bd90-6bd71d22c68a
22766,22766,16.067214742679052,43.77705896767948,22766.0,OK,,43.77798482701927,16.06514621988292,E3voIX1Y7TrrReITwCtSeg,b0e5d225-8a94-446c-8434-015afb04971d
22767,22767,15.688598023856995,45.25136083461035,22767.0,OK,,45.25514055140678,15.69563267322799,bWr3TI6OXiReLSArlAvEWQ,9c668861-b8ce-4111-a99b-a2ab234ebc11
22770,22770,15.532442630520563,44.43663785098276,22770.0,OK,,44.43468032216173,15.52938769164774,HpB-FfNG7b3fmYNwBZpsCA,01b7806f-176f-46b7-a95f-1f4765ed45a0
22772,22772,15.260241198928052,45.34798713870067,22772.0,OK,,45.3459542188474,15.25873450669105,uisth0Ja7dzmPPWRw9K4XA,6e62eb69-3bcf-4e10-8fcd-d4649fbefc59
22773,22773,15.295211540610447,44.71857441945512,22773.0,OK,,44.71577293059392,15.29039510611662,LdzADADHvHqRJU1PqwsXjg,1f117404-81a5-4f7c-bd3c-2ed8cde49448
22776,22776,19.072386298311653,45.05518301185446,22776.0,OK,,45.05521864556656,19.07251299447814,eX9g_wlPdb4E415R222oow,70b2a2f4-6448-4819-95ad-09ee20a63149
22777,22777,15.366804330689144,45.31960133668874,22777.0,OK,,45.31958038225412,15.36682839752167,vrYK-ANJIDV7XY3Kl8xsVw,84e74510-4270-4514-ab15-383cbb17145a
22779,22779,15.957118252357915,45.51088588520966,22779.0,OK,,45.50704482110155,15.95192098332902,Nw3_V5N2yuMRP3cFT5p-Bg,cd5cdbdc-9465-4335-b1f0-e45aa737836b
22780,22780,16.28093852891274,46.24941972752197,22780.0,OK,,46.2475110709598,16.27681699567057,CmDoDxYuf7dmfd4wInHsgA,ed43fea6-c689-42c8-98a9-bc672da1e732
22781,22781,13.688301238236924,45.19940117720669,22781.0,OK,,45.20174644183509,13.6916451924917,PRuCLGeNcfsad5VsBo0OfQ,5554e3ec-3c81-4bd6-9975-743be6e6153a
22782,22782,14.068922710574055,45.20276852599584,22782.0,OK,,45.20295134324481,14.06799173218751,EoIwgCEYv7uOh0aGW05SCQ,54432521-cab7-481e-97c9-f39b494d2580
22783,22783,13.669762335993797,45.26747681443612,22783.0,OK,,45.26563854218023,13.67032599292464,lMXM9mU9SHSslxSjdn0h4w,1fbfd23b-8b59-443a-9be6-9bd5133d77ad
22786,22786,15.873313397722695,44.20165701088641,22786.0,OK,,44.19873142860714,15.87362060623563,nXYFThUkVh1EaaA31Ph11g,493c3eed-6535-47dd-bd1c-67dbc21034c9
22787,22787,15.583724506328975,45.58749381913098,22787.0,OK,,45.58436213708134,15.59480441198239,mKnlTegyJ4IqGxrMjKIk-w,12ebf205-ce0f-4872-b0a9-dbf7670a7998
22788,22788,16.0042032365273,46.060514797716735,22788.0,OK,,46.06060661151174,16.00371551864952,mF_YlvPFOMNzC1dbx-msPw,430b175a-6ee1-47f7-8134-1129ddc31dd6
22791,22791,15.62853542070818,44.03612361071531,22791.0,OK,,44.03253893386486,15.62850251714562,T2EQhzHMzivSciwEdgFIYA,c2f4c3f6-1146-4e22-b0ff-415962a1cdc9
22792,22792,15.180201861798336,45.376901996316526,22792.0,OK,,45.38526389861841,15.18185724732271,xwLVNEBrOsGABlkeiCc7OA,e00f28e2-296b-4a39-8a77-c172b9dcda99
22794,22794,18.187648565446125,45.47047630762896,22794.0,OK,,45.47145022568473,18.18859932925439,lKgyk-WF6VCGFVwliM20wg,4e0e03b5-22b9-4901-9d12-00170eb232f9
22795,22795,15.97050411672392,45.88425185887257,22795.0,OK,,45.88434890283655,15.97023801871425,_kIReLuY81HblTOio1qDVw,852a54b6-322f-4d1f-8798-f7a6e14029de
22796,22796,15.749694124734336,45.668179390456935,22796.0,OK,,45.67401519124637,15.74673740226496,2lbx5AFXGI7NOXVXa3WnDw,ca2e849a-74a5-4581-8d4c-f38b676edffd
22797,22797,16.64059979569623,46.25840438170411,22797.0,OK,,46.25842595215912,16.64027235296542,5hFs9UsJnL8l1VGVdzPnZQ,0e407338-513f-49fc-a071-7b68a276975f
22798,22798,15.128232846439042,44.99952571793538,22798.0,OK,,44.99945853802188,15.12816457296525,DdtD7iq13-X_pDK-e-kWeQ,960addc6-acad-471c-9a9b-c3b250594d34
22800,22800,15.782493632383334,44.17442520168739,22800.0,OK,,44.16716800404536,15.78089447587356,03Jei3yBlooApT5g8Os6yg,d22388de-83ea-4621-a8be-e69b13040c5a
22803,22803,13.944507769484414,45.3931203276034,22803.0,OK,,45.39829725022537,13.93790037005368,Jl-h0fNfLe9pNK4zN2KsIQ,be4b4d96-4bdb-4446-967e-64dbe3087ca5
22804,22804,18.249549661066933,45.42018141548282,22804.0,OK,,45.42568160671146,18.24342974343172,KD0yeohA9PfO38YhYHhtaw,73d0db1a-dfe6-4df7-8306-bef10db2bb76
22805,22805,18.699016807820577,45.14897584488915,22805.0,OK,,45.14877592716863,18.7062771027712,emKfVfGskoxkVrd0cJWQXQ,58edcf80-0251-4d98-b67f-5a85a8d79897
22806,22806,16.33614751892315,46.29724106606777,22806.0,OK,,46.29724650088974,16.33580979603238,okMvP25bwX9hZerI1G6Xog,ebd6e33c-a29a-4061-aa3a-cf215f5d36d1
22807,22807,16.495022357297007,46.490254786532574,22807.0,OK,,46.48991897564985,16.49434902943347,R0ummtGAyGoUuljVx0o4Ag,cee66f72-4176-4ab5-9a0e-94c08554f884
22809,22809,18.409766201435307,45.33226857549256,22809.0,OK,,45.33162441080786,18.41015813583587,lBVQxkxihkZfplkVpL06kA,45dad1fc-aaba-4bd3-ae51-5e7647ed83f2
22810,22810,15.489889793557625,44.840971634812455,22810.0,OK,,44.84494207055074,15.48847543723962,fliGwJnyvxrznyqgu9rtIQ,eb46fd86-eeaf-459a-b325-4482119a2b4d
22812,22812,14.938672906568229,45.37474146889618,22812.0,OK,,45.37377296974783,14.93888764112036,GrSjV2q3zxSlM7IktVG6Rg,ee677ab9-c016-43bd-b494-73fbd5062dfa
22813,22813,16.903421818071433,45.7528659535306,22813.0,OK,,45.74661743072794,16.90049628357886,Auq2Egp0LEpAEDMPAsljKg,e4ca0807-bc65-4adf-9142-319fd85dc21a
22814,22814,15.939013066730803,44.53485455667107,22814.0,OK,,44.53245534573885,15.93416155286408,Fdsc_c9TbX6PUEkxtheIBA,199e67d1-e9cf-413c-ba89-c7decae190fd
22815,22815,16.353981959175208,43.895253330778246,22815.0,OK,,43.8925668798075,16.35470825406013,y_5lLd48xXkigjdLCX_IKQ,bb70ae54-a3ec-4a46-8920-b9e627c6ccc1
22819,22819,17.871460458263456,45.672852239946806,22819.0,OK,,45.66723299777697,17.87874598567474,48ySSy6yJZ6l1onHv398zA,bec74407-9a27-4fcc-8e1c-7dd6e3280952
22820,22820,15.541943373845928,45.41277474746371,22820.0,OK,,45.41494888518872,15.53595403039665,20p6Z4b_oQOfecUWnSnGyQ,e4f4dac3-11ff-48ae-8e70-4421ec5af2bc
22822,22822,16.61570936044413,45.570341942913714,22822.0,OK,,45.56669199828172,16.61737271759106,t22H8d9NGTf8jKqXgKncpQ,b1dbc08f-43c1-4b84-bfe3-992912a52b91
22823,22823,16.584480310813362,45.672854633599954,22823.0,OK,,45.6728624657063,16.587595413665,JBekZrtlnjWrCpGDSJQ9pw,7b787886-c6a4-477b-86c3-49ad7de6fecb
22824,22824,14.779152834244556,45.19998936757731,22824.0,OK,,45.2020681201781,14.7791234414791,DdTUROdCtKwKhMnPBSr7DQ,f0ab434c-3dbd-4baf-bf29-1f13a27f1e97
